bengaluru,bengalurus,bilaspur,bjp,cars,caused,chennai,chirag,city,commuters,congestion,daily,delhi,discipline,drivers,flyover,gridlock,heavy,highway,hours,india,indias,jam,just,kindly,lane,like,major,massive,metro,multiple,mumbai,nagar,near,packed,peak,people,police,road,roads,silicon,sir,stuck,tax,time,times,traffic,transport,valley,vehicles
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42962228461119695,0.0,0.3420437417273989,0.0,0.0,0.7035362777061764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3896196871567043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2272971109403414,0.0,0.0,0.0
0.0,0.0,0.6365641511803336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6365641511803336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28724758211587076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3272017564633615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2549221153636494,0.0,0.20295621831385277,0.0,0.0,0.0,0.3719072712708366,0.0,0.0,0.0,0.43245204545207017,0.0,0.0,0.4174526382173896,0.0,0.0,0.0,0.3468418470872802,0.23118604037776158,0.0,0.0,0.0,0.0,0.0,0.0,0.4497675903347143,0.1348697737813943,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8748077849766501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4844701635232528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44582567705889337,0.0,0.25268789286196913,0.0,0.20117744227801967,0.0,0.0,0.41379394396734154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4286618913908253,0.0,0.3438020093777064,0.22915984875939402,0.0,0.0,0.0,0.0,0.0,0.41379394396734154,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2805353637965965,0.0,0.22334820365913605,0.0,0.0,0.0,0.40927457978971804,0.0,0.0,0.0,0.47590257801845515,0.0,0.0,0.0,0.0,0.0,0.0,0.3816907121365757,0.254414411435243,0.0,0.0,0.0,0.0,0.0,0.0,0.49495789880166535,0.14842078726263114,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48696505547767555,0.0,0.0,0.0,0.0,0.2973706492325499,0.0,0.23675161458502317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48696505547767555,0.0,0.0,0.0,0.0,0.2696821451625243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3146554164907053,0.0,0.0,0.4577258447010013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31288397662137885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6049170255647698,0.0,0.3564039981316873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20791967596426272,0.0,0.0,0.6049170255647698
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3406806579900393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34963388440881277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23351797802053614,0.0,0.18591531636922676,0.0,0.0,0.0,0.3406806579900393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21177486550579225,0.0,0.4120035569464284,0.0,0.3961418847507822,0.0,0.0,0.0,0.12354564383161114,0.0,0.4120035569464284,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18557583842910355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8225024920944264,0.0,0.0,0.0,0.0,0.0,0.2113881685056968,0.34005858138939715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3587847016373903
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4067839984975628,0.0,0.3238610423732026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7378157973272089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43042845283936865,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23635286248210305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4286915815933842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8719867271165764,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6651227113713957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30013454307398035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6837624111281171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5653774729162415,0.0,0.0,0.0,0.0,0.0,0.824832293935467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6250668061891316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47163534280549796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5372365937406169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31341415660949085,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.682191686885134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.386656912684249,0.0,0.3078368648846337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35065486766672244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4091314735117962,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.5233848520590503,0.5233848520590503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29664737189465273,0.0,0.2361757774000762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4857806386904645,0.0,0.0,0.0,0.0,0.2690262129629782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42034488101958833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7183480070616094,0.47881197946693843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2793302884940948,0.0,0.0,0.0
